name,salary,area_name,published_at
Менеджер по привлечению корпоративных клиентов,55000.0,Москва,2009-12-08T16:47:17+0300
Программист PHP,16500.0,Нижний Новгород,2009-12-08T16:59:19+0300
Программист,13500.0,Волгоград,2009-12-08T17:12:29+0300
Flash-дизайнер (flash- аниматор),30000.0,Москва,2009-12-08T17:17:39+0300
Системный администратор,16000.0,Набережные Челны,2009-12-08T17:22:33+0300
Системный администратор,50000.0,Москва,2009-12-29T16:48:07+0300
Ведущий специалист Управления информационных технологий,90000.0,Москва,2009-12-08T17:35:05+0300
Руководитель направления продаж ПО,120000.0,Москва,2009-12-21T10:56:12+0300
Менеджер по продажам,42500.0,Санкт-Петербург,2009-12-08T17:36:35+0300
Менеджер по продажам,12500.0,Нижегородская область,2009-12-08T17:41:50+0300
Руководитель отдела продаж,47500.0,Москва,2009-12-08T18:14:17+0300
Key Account Manager,75000.0,Москва,2009-12-08T18:29:38+0300
Руководитель интернет проекта,20000.0,Нижний Новгород,2009-12-08T18:36:20+0300
Разработчик ASP.NET,41500.0,Санкт-Петербург,2009-12-08T19:03:46+0300
Руководитель группы веб-разработки,75000.0,Москва,2009-12-14T17:09:57+0300
Ведущий PHP-программист,67500.0,Москва,2009-12-08T19:31:22+0300
ИТ-специалист,40000.0,Москва,2009-12-24T14:59:03+0300
Senior J2EE developer,70000.0,Санкт-Петербург,2009-12-08T19:57:02+0300
Менеджер отдела продаж,11000.0,Казань,2009-12-08T22:43:36+0300
Менеджер отдела заказов и контроля информационных систем,24500.0,Новосибирск,2009-12-09T07:10:19+0300
Программист Oracle,72500.0,Москва,2009-12-29T12:44:23+0300
Системный администратор,22800.0,Москва,2009-12-09T09:32:06+0300
Администратор баз данных / Sys DBA,55000.0,Москва,2009-12-09T10:01:13+0300
Старший специалист отдела эксплуатации ИТ,17500.0,Ульяновск,2009-12-09T10:03:51+0300
Администратор сети,21000.0,Москва,2009-12-09T10:43:22+0300
Системный администратор,82500.0,Санкт-Петербург,2009-12-09T10:47:43+0300
Программист 1С,25000.0,Самара,2009-12-09T11:07:00+0300
Программист 1С,25000.0,Новокуйбышевск,2009-12-09T11:07:39+0300
Менеджер по рекламе и PR,25000.0,Москва,2009-12-09T11:15:24+0300
Администратор баз данных в call-центр,17500.0,Москва,2009-12-09T11:17:29+0300
Менеджер проектов call-центра,75000.0,Москва,2009-12-09T11:21:13+0300
Специалист по продажам ПП 1С,25000.0,Нижний Новгород,2009-12-09T11:27:32+0300
Менеджер по продажам,25000.0,Москва,2009-12-15T12:07:36+0300
Инженер по внедрению,65000.0,Нижний Новгород,2009-12-09T11:46:39+0300
Инженер по внедрению,65000.0,Санкт-Петербург,2009-12-09T11:47:30+0300
ИТ Менеджер,80000.0,Москва,2009-12-09T11:52:57+0300
Специалист по обслуживанию ПО,24936.0,Москва,2009-12-09T11:55:01+0300
Ведущий разработчик Oracle (PL/SQL),75000.0,Москва,2009-12-09T11:58:15+0300
Системный администратор,6000.0,Ставрополь,2009-12-14T16:40:57+0300
Монтажник навигационного оборудования,30000.0,Москва,2009-12-09T12:39:08+0300
Консультант Axapta,60000.0,Москва,2009-12-09T12:49:37+0300
Разработчик интерфейсов SAP (XI),75000.0,Москва,2009-12-22T16:50:11+0300
Инженер АИИС КУЭ,21500.0,Санкт-Петербург,2009-12-09T12:59:24+0300
Инженер-программист Java,32500.0,Самара,2009-12-16T11:16:59+0300
Программист ASP.NET,20000.0,Тула,2009-12-09T13:12:20+0300
HTML-Верстальщик,12500.0,Тула,2009-12-09T13:13:32+0300
Программист NetCat,50000.0,Санкт-Петербург,2009-12-09T13:20:12+0300
Менеджер по продажам,42500.0,Санкт-Петербург,2009-12-09T13:21:02+0300
Менеджер отдела дополнительных продаж,37500.0,Санкт-Петербург,2009-12-09T13:21:44+0300
Программист 1С,36000.0,Россия,2009-12-09T13:26:44+0300
Менеджер интернет-проектов,22500.0,Москва,2009-12-09T13:31:07+0300
Программист PHP,30000.0,Нижний Новгород,2009-12-30T10:38:57+0300
Менеджер данных,35000.0,Москва,2009-12-21T17:37:59+0300
Менеджер по инженерной поддержке продаж (Pre-Sale ),65000.0,Москва,2009-12-09T14:04:32+0300
Специалист технической поддержки,23925.0,Москва,2009-12-09T14:07:01+0300
Специалист службы технической поддержки,14500.0,Москва,2009-12-09T14:12:26+0300
"Разработчик (ASP.NET, MSSQL)",57500.0,Москва,2009-12-14T16:03:32+0300
Менеджер по продажам услуг (1С),22500.0,Россия,2009-12-09T14:22:08+0300
Ведущий специалист,27500.0,Москва,2009-12-17T11:52:19+0300
Web-дизайнер,67500.0,Москва,2009-12-09T14:37:11+0300
"Инженер, помощник инженера по звуковому оборудованию",15000.0,Москва,2009-04-22T19:35:49+0400
Консультант 1С,42500.0,Москва,2009-04-22T20:02:28+0400
Проект менеджер (менеджер интернет проектов),25000.0,Москва,2009-05-20T20:10:08+0400
Администратор сайта,37500.0,Москва,2009-04-22T22:27:57+0400
Оператор поддержки(web программист),9750.0,Верхне-Приволжский округ,2009-04-22T23:04:18+0400
Web-дизайнер,45000.0,Россия,2009-04-23T01:40:48+0400
Системный администратор,29500.0,Екатеринбург,2009-05-21T08:37:55+0400
Программист группы сопровождения,23500.0,Новосибирск,2009-05-20T07:01:10+0400
Руководитель группы отдела по работе с клиентами,17000.0,Оренбург,2009-04-23T09:14:27+0400
Главный специалист отдела сопровождения РБС,57500.0,Россия,2009-04-23T09:45:30+0400
Менеджер по продажам телеком оборудования,55000.0,Москва,2009-07-06T09:47:34+0400
Менеджер по продажам,30000.0,Санкт-Петербург,2009-05-27T15:07:36+0400
Консультант 1С,75000.0,Москва,2009-04-23T10:31:58+0400
PHP-программист,22500.0,Москва,2009-07-17T10:55:16+0400
Менеджер по продажам,27500.0,Ростов-на-Дону,2009-04-23T10:41:14+0400
Системный администратор,26000.0,Санкт-Петербург,2009-05-12T15:41:30+0400
Веб-дизайнер,35000.0,Москва,2009-04-23T11:20:17+0400
Специалист отдела продаж,6500.0,Южный округ,2009-05-15T13:09:54+0400
Разработчик программного обеспечения,45000.0,Москва,2009-04-23T11:24:10+0400
The vacancy title,15000.0,Австралия,2009-04-23T11:27:03+0400
Another vacancy title 1,15000.0,Австралия,2009-04-23T11:31:58+0400
Another vacancy title 2,15000.0,Австралия,2009-04-23T11:32:10+0400
Web-дизайнер,45000.0,Москва,2009-04-23T11:36:27+0400
Контент-менеджер,32500.0,Москва,2009-04-23T11:45:05+0400
Администратор сервера,40000.0,Москва,2009-04-23T11:50:21+0400
Начальник отдела информационных технологий,32500.0,Санкт-Петербург,2009-04-23T11:54:52+0400
Специалист отдела продвижения,37500.0,Москва,2009-04-23T12:01:15+0400
Менеджер по продажам Интернет-рекламы,40000.0,Москва,2009-04-23T13:00:36+0400
Программист 1С,55000.0,Москва,2009-04-23T13:14:59+0400
Разработчик телекоммуникационного ПО,50000.0,Москва,2009-09-09T10:11:34+0400
Менеджер по продажам,60000.0,Москва,2009-05-04T11:14:38+0400
PHP-программист,40000.0,Санкт-Петербург,2009-04-23T14:09:33+0400
Менеджер команды IT,105000.0,Самара,2009-04-23T14:09:40+0400
Таможенный декларант,45000.0,Москва,2009-04-23T14:12:47+0400
Web-разработчик,50000.0,Москва,2009-04-23T14:19:31+0400
Менеджер команды IT,102500.0,Новосибирск,2009-04-23T14:20:44+0400
Менеджер команды IT,102500.0,Екатеринбург,2009-04-23T14:24:24+0400
Менеджер команды,102500.0,Москва,2009-04-23T14:27:13+0400
Программист С# / С++,57500.0,Москва,2009-04-23T14:33:27+0400
SEO оптимизатор,40000.0,Москва,2009-04-23T14:55:18+0400
Руководитель проектов по внедрению 1С,85000.0,Россия,2009-04-23T15:02:35+0400
Заместитель руководителя,27500.0,Ростов-на-Дону,2009-04-23T15:39:52+0400
Инженер-разработчик,17500.0,Ростов-на-Дону,2009-04-23T15:45:32+0400
Менеджер-разработчик,12500.0,Ростов-на-Дону,2009-04-23T16:06:50+0400
Специалист по работе с абонентами,15000.0,Уфа,2009-05-21T07:51:53+0400
Web дизайнер (мастер),35000.0,Санкт-Петербург,2009-04-23T16:10:45+0400
Специалист 1C-Битрикс,40000.0,Москва,2009-04-23T16:34:21+0400
SEO - копирайтер,22500.0,Санкт-Петербург,2009-04-23T16:42:37+0400
Web-developer,30000.0,Санкт-Петербург,2009-04-23T16:48:01+0400
"Сервис-инженер, техник по перепрошивке игровых плат.",35000.0,Россия,2009-06-15T14:27:29+0400
Контент-менеджер,15000.0,Россия,2009-04-23T17:26:58+0400
Программист Linux,70000.0,Москва,2009-04-23T17:32:00+0400
Редактор ленты новостей,30000.0,Москва,2009-04-23T18:07:54+0400
Специалист технической поддержки пользователей/helpdesk,32000.0,Москва,2009-04-23T18:12:11+0400
Руководитель направления по организации работы непрямых каналов продаж,46250.0,Нижний Новгород,2009-04-23T18:18:39+0400
Системный администратор,22500.0,Москва,2009-04-23T18:42:42+0400
Программист С++,42500.0,Москва,2009-04-23T18:59:04+0400
Программист 1С,31750.0,Санкт-Петербург,2009-05-12T20:04:47+0400
Системный администратор,27500.0,Москва,2009-04-23T23:23:21+0400
Менеджер по продажам,37500.0,Москва,2009-04-24T03:12:15+0400
Менеджер по продажам,37500.0,Москва,2009-04-24T03:20:28+0400
Сотрудник службы поддержки,22000.0,Москва,2009-04-24T08:45:40+0400
Руководитель отдела продаж (розничный сектор),150000.0,Москва,2009-04-24T09:05:10+0400
Руководитель группы инженеров,45000.0,Санкт-Петербург,2009-06-08T09:22:12+0400
Начальник отдела гарантийного обслуживания,35000.0,Москва,2009-04-24T09:42:14+0400
Менеджер по продажам расходных материалов (для корпоративных клиентов),21500.0,Санкт-Петербург,2009-04-24T09:46:01+0400
Специалист коммерческого отдела,35000.0,Москва,2009-04-24T09:53:26+0400
"Программист Oracle, PL/SQL",85000.0,Москва,2009-04-24T10:02:06+0400
Системный администратор,47500.0,Москва,2009-04-24T10:30:27+0400
Региональный менеджер (ERP),40000.0,Самара,2009-04-24T10:47:16+0400
Инженер-проектировщик,17500.0,Россия,2009-04-24T10:54:25+0400
Web-дизайнер,13500.0,Казань,2009-04-24T10:57:00+0400
Коммерческий специалист по оборудованию Cisco,60000.0,Уфа,2009-07-07T08:09:50+0400
Алгоритмист,22500.0,Санкт-Петербург,2009-06-19T17:56:10+0400
Демонстратор программного обеспечения,31000.0,Санкт-Петербург,2009-05-15T09:49:12+0400
Специалист отдела ИТ,13500.0,Улан-Удэ,2009-04-24T12:08:26+0400
Менеджер по продажам web-рекламы,50000.0,Москва,2009-04-24T12:09:50+0400
Ведущий программист,70000.0,Калининград,2009-04-24T12:27:11+0400
Менеджер отдела продаж,25000.0,Москва,2009-04-24T12:36:02+0400
Помощник системного администратора,35000.0,Москва,2009-04-24T12:44:05+0400
Руководитель отдела исполнения проектов (слаботочка),45000.0,Москва,2009-04-24T12:49:31+0400
Контент - менеджер,30000.0,Москва,2009-04-24T12:49:42+0400
Консультант 1С,72500.0,Москва,2009-04-24T12:54:23+0400
Инженер дежурной смены СОТУ,22400.0,Ростов-на-Дону,2009-04-24T13:09:01+0400
Oracle разработчик,75000.0,Москва,2009-04-24T13:17:53+0400
Системный администратор,55000.0,Москва,2009-04-24T13:28:26+0400
PHP программист,65000.0,Москва,2009-04-24T13:31:43+0400
"Разработчик ПО С/C++ (драйвера, системные сервисы)",60000.0,Москва,2009-04-24T13:46:35+0400
Менеджер по продажам,22500.0,Санкт-Петербург,2009-04-24T14:02:21+0400
Программист Oracle,27500.0,Новосибирск,2009-04-24T14:28:40+0400
Программист 1С,70000.0,Москва,2009-05-28T11:36:13+0400
Специалист по внедрению программного обеспечения 1С,40000.0,Москва,2009-04-24T14:48:02+0400
Руководитель отдела комплексных решений связи,55000.0,Москва,2009-04-24T15:01:01+0400
Программист,42500.0,Москва,2009-04-24T15:08:04+0400
Менеджер по продажам,35000.0,Москва,2009-04-24T15:08:57+0400
Специалист Call-центра,10500.0,Казань,2009-05-14T18:11:33+0400
Ведущий релиз-инженер,75000.0,Санкт-Петербург,2009-04-24T15:45:41+0400
Специалист по технической поддержке,24000.0,Москва,2009-04-24T15:47:05+0400
Бизнес-аналитик (Tibco),85000.0,Санкт-Петербург,2009-04-24T15:48:17+0400
Администратор проекта,50000.0,Москва,2009-04-24T15:52:51+0400
Руководитель проектов(АСКУГ),100000.0,Москва,2009-04-24T15:53:21+0400
Ведущий разработчик C#,105000.0,Санкт-Петербург,2009-05-19T12:32:19+0400
ИТ Директор (г. Воскресенск),100000.0,Московская область - Восток,2009-04-24T16:04:02+0400
Системный администратор,50000.0,Москва,2009-04-24T16:12:07+0400
Инженер мониторинга сервисной поддержки,25000.0,Москва,2009-04-24T16:22:52+0400
Системный администратор,62500.0,Москва,2009-05-26T15:50:12+0400
Гейм-дизайнер,40000.0,Москва,2009-04-24T16:27:52+0400
Руководитель направления (Отдел развития ИТ),75000.0,Москва,2009-04-24T16:36:50+0400
Помощник системного администратора,12500.0,Россия,2009-04-24T16:44:42+0400
"Продакт-менеджер по направлению ""карты памяти""",57500.0,Москва,2009-04-24T16:45:42+0400
Программист-разработчик,50000.0,Москва,2009-04-24T16:46:42+0400
Системный аналитик,30000.0,Екатеринбург,2009-04-24T16:59:00+0400
Технический специалист службы поддержки,14500.0,Москва,2009-04-24T17:25:53+0400
Технический специалист службы поддержки,14500.0,Москва,2009-04-24T17:31:04+0400
Программист под iPhone,95000.0,Москва,2009-04-24T17:51:09+0400
Team Lead /Senior ASP.Net software developer,62500.0,Санкт-Петербург,2009-07-20T19:21:12+0400
Программист 1С,32500.0,Москва,2009-04-24T18:16:38+0400
Главный специалист call-центра,34000.0,Москва,2009-05-06T10:56:24+0400
Ведущий программист,35000.0,Ростов-на-Дону,2009-05-30T18:48:25+0400
PHP-программист,60000.0,Россия,2009-05-05T17:40:57+0400
Менеджер по привлечению корпоративных клиентов,55000.0,Москва,2009-04-24T19:12:05+0400
Менеджер по продажам,37500.0,Москва,2009-04-24T19:20:13+0400
Веб-дизайнер,15000.0,Казань,2009-04-25T00:17:57+0400
Специалист по телемаркетингу,9000.0,Казань,2009-04-25T00:30:09+0400
.NET разработчик,20000.0,Казань,2009-04-25T00:37:41+0400
"HTML-верстальщик, программист",35000.0,Москва,2009-04-25T01:51:26+0400
Менеджер по продажам,50000.0,Москва,2009-04-25T04:23:36+0400
Сервис инженер,32500.0,Москва,2009-04-25T09:43:14+0400
Руководитель сервис отдела 1C,42500.0,Москва,2009-04-25T12:14:35+0400
Администратор отдела,22500.0,Москва,2009-04-25T13:45:06+0400
Web мастер,30000.0,Россия,2009-04-25T16:31:13+0400
Менеджер по продажам,20000.0,Москва,2009-04-26T00:32:41+0400
1С Программист,65000.0,Москва,2009-04-26T02:09:20+0400
Web программист,40000.0,Москва,2009-04-26T02:26:17+0400
Менеджер по продажам IT решений,77500.0,Москва,2009-04-26T15:09:12+0400
Преподаватель (бизнес-тренер) компьютерных курсов,27500.0,Казань,2009-04-26T16:13:39+0400
Начальник отдела разработки государственных автоматизированных систем,57500.0,Москва,2009-04-26T16:40:52+0400
Web-разработчик (координатор web-проектов),47500.0,Москва,2009-05-18T07:31:17+0400
Менеджер по работе с рекламными агентствами,40000.0,Москва,2009-04-27T00:51:32+0400
Программист,30000.0,Нижний Новгород,2009-04-27T01:17:05+0400
Помощник Системного Администартора,10000.0,Красноярск,2009-04-27T06:58:09+0400
Программист 1С (Север),55000.0,Омск,2009-05-18T09:10:30+0400
Специалист по сопровождению ПО,17500.0,Тула,2009-04-27T09:08:42+0400
Менеджер по продажам в государственный сектор,27500.0,Москва,2009-04-27T09:15:10+0400
Главный конструктор,67500.0,Москва,2009-04-27T09:51:16+0400
Инженер (Perfomance Engineer),65000.0,Санкт-Петербург,2009-04-27T10:21:48+0400
Regional Representative,55000.0,Екатеринбург,2009-04-27T10:23:45+0400
Руководитель отдела эксплуатации и ремонта сети,45000.0,Санкт-Петербург,2009-05-26T12:18:54+0400
Программист Java/Oracle (PL-SQL),75000.0,Москва,2009-05-13T18:50:37+0400
Менеджер по продажам,37500.0,Москва,2009-04-27T11:11:17+0400
Специалист по тестированию,50000.0,Москва,2009-04-27T11:22:55+0400
Менеджер по продажам баннерной рекламы,50000.0,Москва,2009-04-27T11:32:55+0400
Руководитель отдела сопровождения постоянных клиентов,50000.0,Москва,2009-05-04T08:46:52+0400
Системный администратор,32500.0,Москва,2009-04-27T11:45:51+0400
Ведущий специалист 1 С (версия 8.1),80000.0,Москва,2009-04-27T12:22:21+0400
Менеджер по работе с клиентами хостинга,13500.0,Москва,2009-04-27T12:24:08+0400
Технический специалист службы поддержки,14500.0,Москва,2009-04-27T12:27:16+0400
Программист 1С,30000.0,Воронеж,2009-04-27T12:31:38+0400
Сотрудник ночной технической поддержки,14000.0,Московская область - Север,2009-04-27T12:33:20+0400
Инженер-программист,25000.0,Самара,2009-05-05T14:45:18+0400
Специалист по интернет-проектам,52500.0,Москва,2009-05-14T12:14:06+0400
Инженер-программист С++/C#,55000.0,Санкт-Петербург,2009-04-27T13:18:48+0400
Менеджер по коммерческой деятельности,30000.0,Санкт-Петербург,2009-04-27T13:20:28+0400
Менеджер по работе с клиентами,21000.0,Москва,2009-05-04T10:00:30+0400
Менеджер по работе с корпоративными клиентами (key account manager),85000.0,Москва,2009-05-15T20:21:56+0400
Старший системный администратор,52500.0,Центральный округ,2009-04-27T13:43:11+0400
Программист C++ (Windows),60000.0,Москва,2009-05-19T18:41:30+0400
Менеджер по продажам,20000.0,Москва,2009-05-15T20:21:56+0400
Менеджер по интернет-рекламе,40000.0,Москва,2009-05-13T18:08:37+0400
Разработчик Java / Java developer,57500.0,Москва,2009-04-27T14:04:23+0400
Ведущий разработчик Java/Senior Java developer,77500.0,Москва,2009-04-27T14:07:20+0400
Руководитель отдела продаж ИТ-услуг (R_SAM),85000.0,Москва,2009-04-27T14:21:14+0400
HTML-верстальщик,14000.0,Воронеж,2009-04-27T14:30:28+0400
Web-разработчик,14000.0,Воронеж,2009-04-27T14:31:14+0400
Инженер по тестированию,30000.0,Санкт-Петербург,2009-04-27T14:31:48+0400
Технический дизайнер,11500.0,Воронеж,2009-04-27T14:33:00+0400
"Линк-менеджер, помощник оптимизатора",17500.0,Москва,2009-04-27T14:34:11+0400
Специалист по сетевым решениям Cisco,50000.0,Москва,2009-04-27T14:39:35+0400
Программист 1С,55000.0,Московская область - Запад,2009-06-22T09:37:24+0400
Специалист по документообороту DocsVision,52500.0,Россия,2009-04-27T15:19:55+0400
Генеральный директор (IT компания),95000.0,Москва,2009-05-20T16:05:30+0400
Разработчик Delphi,35000.0,Москва,2009-04-27T16:01:21+0400
Инженер-программист,60000.0,Москва,2009-06-18T16:11:56+0400
Руководитель филиала,37500.0,Кострома,2009-05-12T15:44:26+0400
Ведущий специалист отдела технической поддержки,55000.0,Москва,2009-04-27T16:20:42+0400
Инженер отдела сервисного обслуживания ЦТО,23500.0,Москва,2009-05-25T10:44:57+0400
Техник отдела сервисного обслуживания ЦТО,19000.0,Москва,2009-05-25T10:44:57+0400
Специалист по контекстной рекламе (SEO),40000.0,Москва,2009-04-27T16:41:23+0400
Менеджер по планированию работ,30000.0,Москва,2009-04-27T16:50:40+0400
Перл разработчик,32500.0,Россия,2009-04-27T16:55:37+0400
Консультант по поддержке и развитию SAP (модули MM и SD),60000.0,Санкт-Петербург,2009-04-27T17:02:16+0400
"Консультант по поддержке и развитию SAP (модули PP, PS)",70000.0,Санкт-Петербург,2009-04-27T17:04:41+0400
Ведущий SEO-специалист,35000.0,Тула,2009-06-08T11:01:27+0400
Специалист по работе с базами данных,32000.0,Москва,2009-04-27T17:47:30+0400
Ведущий менеджер по развитию клиентов,50000.0,Центральный округ,2009-05-08T11:58:19+0400
WEB-программист,27500.0,Санкт-Петербург,2009-04-27T17:58:44+0400
Программист J2EE,37500.0,Санкт-Петербург,2009-04-27T18:24:05+0400
Старший инженер-программист,75000.0,Санкт-Петербург,2009-04-27T18:26:12+0400
Специалист по маркетингу и рекламе,32500.0,Москва,2009-04-27T18:27:05+0400
Ведущий специалист Департамента документационного обеспечения,27000.0,Москва,2009-04-27T18:32:55+0400
Инженер-электронщик,32500.0,Санкт-Петербург,2009-05-23T12:11:14+0400
Менеджер по продажам Интернет - проектов,27500.0,Санкт-Петербург,2009-05-04T20:12:12+0400
Нужны люди в офис,65000.0,Россия,2009-04-28T00:26:14+0400
My test vacancy on 28th April - modified version 4,15000.0,Австралия,2009-04-28T08:41:03+0400
Руководитель отдела продаж,25000.0,Владимир,2009-04-28T09:11:53+0400
Руководитель отдела корпоративных продаж,70000.0,Санкт-Петербург,2009-04-28T09:40:12+0400
Программист 1С8 в Набережные Челны,45000.0,Казань,2009-04-28T10:09:27+0400
Cистемный администратор хостинг компании,40000.0,Россия,2009-04-28T10:21:24+0400
Оператор информационных систем,10500.0,Ростов-на-Дону,2009-05-18T15:24:05+0400
Инженер технической поддержки клиентов,30000.0,Москва,2009-04-28T10:37:13+0400
Координатор группы телемаркетинга,12500.0,Нижний Новгород,2009-04-28T10:47:48+0400
Ведущий web-дизайнер,40000.0,Москва,2009-04-28T11:02:51+0400
Программист 1С,32500.0,Москва,2009-04-28T11:09:08+0400
Веб - программист,52500.0,Москва,2009-04-28T11:16:29+0400
Менеджер отдела продаж,15000.0,Казань,2009-04-28T11:23:47+0400
Инженер группы эксплуатации радиосети,18900.0,Ростов-на-Дону,2009-04-28T11:43:37+0400
Программист 1С,30000.0,Москва,2009-04-28T11:54:22+0400
Инженер группы эксплуатации транспортной радиосети,13500.0,Ростов-на-Дону,2009-04-28T12:01:46+0400
Системный администратор,22500.0,Москва,2009-04-28T12:16:59+0400
Системный администратор,26000.0,Москва,2009-04-28T12:44:35+0400
Руководитель проекта,30000.0,Россия,2009-04-28T12:57:02+0400
Системный администратор(IT специалист),37500.0,Москва,2009-04-28T12:58:57+0400
Менеджер по работе с сервисными партнерами,32500.0,Москва,2009-05-19T10:43:28+0400
Начальник по поддержке продаж и обслуживанию клиентов,25000.0,Казань,2009-04-28T13:33:47+0400
Программист 1С,24000.0,Курск,2009-04-28T13:41:22+0400
Director of QA,110000.0,Москва,2009-10-29T12:55:31+0300
Менеджер по продажам,36500.0,Москва,2009-04-28T13:44:48+0400
Начальник отдела продаж малому и среднему бизнесу,25000.0,Казань,2009-04-28T13:46:37+0400
Менеджер по продажам услуг интернет-портала,15000.0,Россия,2009-05-26T09:27:30+0400
Программист С++,42500.0,Санкт-Петербург,2009-04-28T13:50:48+0400
Разработчик на Bitrix,35000.0,Москва,2009-04-28T13:58:48+0400
Помощник системного администратора (инженера техподдержки),30000.0,Москва,2009-04-28T14:29:33+0400
"Web-разработчик (java, ajax)",40000.0,Санкт-Петербург,2009-04-28T14:48:20+0400
Менеджер по продажам,75000.0,Москва,2009-04-28T15:03:04+0400
Менеджер по работе с клиентами,22500.0,Москва,2009-04-28T15:14:12+0400
Менеджер по продажам телекоммуникационных услуг связи,52500.0,Москва,2009-04-28T15:25:37+0400
Программист 1С,55000.0,Москва,2009-04-28T15:29:25+0400
Инженер-проектировщик по электрике,45000.0,Краснодар,2009-04-28T15:39:31+0400
UI-разработчик на JavaScript/AJAX,67500.0,Санкт-Петербург,2009-05-12T11:30:38+0400
Инженер-проектировщик по связи,45000.0,Краснодар,2009-04-28T15:54:54+0400
Руководитель отдела 1С,60000.0,Санкт-Петербург,2009-05-12T16:43:04+0400
SEO оптимизатор,47500.0,Москва,2009-04-28T16:17:57+0400
Web-мастер-дизайнер,31000.0,Санкт-Петербург,2009-04-28T17:07:13+0400
Менеджер проекта,30000.0,Санкт-Петербург,2009-04-28T17:07:59+0400
SEO-специалист,35000.0,Санкт-Петербург,2009-04-28T17:08:51+0400
Аналитик интернет проектов,60000.0,Москва,2009-04-28T17:23:43+0400
Web программист,37500.0,Казань,2009-04-28T17:26:24+0400
Ассистент отдела продаж (финансовый контролер),22500.0,Санкт-Петербург,2009-04-28T17:39:38+0400
Старший специалист по прямым продажам,24250.0,Саранск,2009-05-28T17:27:16+0400
Разработчик C# (г.Зеленоград),45000.0,Московская область - Запад,2009-04-28T17:47:25+0400
Менеджер по продажам web-сайтов,60000.0,Москва,2009-04-28T18:02:00+0400
Менеджер по продажам,22500.0,Москва,2009-06-11T19:24:18+0400
Программист-разработчик,70000.0,Москва,2009-04-28T18:18:39+0400
Копирайтер,10000.0,Россия,2009-04-28T18:31:44+0400
Бизнес-аналитик (вакансия компании e-port),67500.0,Москва,2009-04-28T18:33:39+0400
Internet technical project manager,90000.0,Москва,2009-04-28T18:45:43+0400
Менеджер по продажам интернет рекламы,70000.0,Москва,2009-04-28T18:51:36+0400
Старший оператор информационных систем,14500.0,Ростов-на-Дону,2009-05-21T16:40:16+0400
Программист 1С,22500.0,Москва,2009-07-02T20:51:12+0400
Разработчик оборудования,36500.0,Москва,2009-04-29T07:22:06+0400
TestJob 2 - 29 April 09,20000.0,Австралия,2009-04-29T07:46:33+0400
Менеджер-агент,15000.0,Самара,2009-04-29T09:05:52+0400
Программист 1С,60000.0,Москва,2009-04-29T09:33:43+0400
HH Test Job 1 - 29-Apr-09 Modified ver1,60000.0,Австралия,2009-04-29T09:38:17+0400
Unix администратор,32500.0,Новосибирск,2009-04-29T09:55:04+0400
Контент-менеджер,12500.0,Россия,2009-04-29T10:33:15+0400
Менеджер по восстановлению,25000.0,Санкт-Петербург,2009-08-26T12:37:05+0400
Начальник отдела управления качеством,70000.0,Санкт-Петербург,2009-04-29T10:35:27+0400
Системный инженер,23750.0,Москва,2009-04-29T10:45:33+0400
Программист С#,57500.0,Санкт-Петербург,2009-05-22T13:22:26+0400
Web-дизайнер,27500.0,Москва,2009-05-08T16:09:36+0400
Web Программист (WP_PHP),37000.0,Новосибирск,2009-08-07T08:48:50+0400
Программист php в Набережные Челны,11000.0,Казань,2009-05-26T09:27:30+0400
Web-мастер (Верстальщик) в Набережные Челны,8500.0,Казань,2009-05-26T09:27:30+0400
Специалист инженерной группы,9500.0,Оренбург,2009-04-29T12:14:14+0400
Специалист отдела продаж (ИТ),15000.0,Оренбург,2009-04-29T12:20:11+0400
Оператор,32500.0,Москва,2009-04-29T12:34:52+0400
Менеджер по продажам,25000.0,Москва,2009-04-29T13:07:31+0400
Руководитель отдела продаж (cross-продажи),52500.0,Москва,2009-06-04T15:24:01+0400
PHP программист,42500.0,Санкт-Петербург,2009-04-29T13:50:42+0400
Ведущий программист (на время декретного отпуска сотрудника),25000.0,Красноярск,2009-04-29T13:51:38+0400
Специалист центра обслуживания клиентов,13500.0,Казань,2009-04-29T13:54:25+0400
Web-разработчик,37500.0,Санкт-Петербург,2009-06-01T14:44:40+0400
Системный инженер,37500.0,Санкт-Петербург,2009-05-25T09:40:15+0400
Веб-программист,42500.0,Москва,2009-05-25T14:05:50+0400
Офис менеджер,20500.0,Москва,2009-01-11T11:34:15+0300
Главный специалист корпоративных систем и информационно-аналитических технологий,47500.0,Москва,2009-01-13T16:40:47+0300
Senior C# developer,77500.0,Санкт-Петербург,2009-02-03T12:12:11+0300
Key Sales Manager,70000.0,Санкт-Петербург,2009-03-03T12:29:09+0300
"Менеджер по продажам услуг и развитию бизнеса (обучение,консалтинг, IT-решения)",55000.0,Москва,2009-01-20T14:18:37+0300
Консультант портальных решений на Sharepoint 2007,87500.0,Москва,2009-01-04T11:37:16+0300
Senior J2EE developer,70000.0,Санкт-Петербург,2009-10-12T19:37:38+0400
Программист С,22500.0,Нижний Новгород,2009-03-16T10:11:06+0300
Программист С++,22500.0,Нижний Новгород,2009-03-03T11:09:50+0300
Программист С/С++,22500.0,Нижний Новгород,2009-06-03T10:36:54+0400
Senior Java Developer (Payments team),82500.0,Санкт-Петербург,2009-01-11T13:48:46+0300
