name,salary,area_name,published_at
Руководитель call-центра,50000.0,Санкт-Петербург,2011-08-26T15:24:56+0400
Администратор сайта,12000.0,Нижний Новгород,2011-08-26T15:28:16+0400
Сервис-инженер,42500.0,Москва,2011-09-22T04:03:34+0400
Системный администратор,32500.0,Санкт-Петербург,2011-09-01T14:12:29+0400
Менеджер по работе с клиентами ( IT специалист),16000.0,Саратов,2011-08-26T15:46:41+0400
Инженер-проектировщик,27500.0,Казань,2011-08-26T15:52:07+0400
Программист 1С,60000.0,Москва,2011-09-27T01:12:17+0400
Web-программист,75000.0,Москва,2011-08-26T16:07:57+0400
Инженер по внедрению,100000.0,Москва,2011-09-16T20:35:20+0400
Специалист справочно-информационного центра,20000.0,Москва,2011-08-26T16:14:56+0400
Менеджер по трейд-маркетингу,65000.0,Москва,2011-08-26T16:16:20+0400
Ведущий разработчик/Senior developer ASP.NET MVC,95000.0,Москва,2011-08-26T16:18:08+0400
Программист (Delphi),40000.0,Санкт-Петербург,2011-09-05T17:38:43+0400
Ведущий инженер отдела выпуска,56000.0,Санкт-Петербург,2011-10-03T11:38:21+0400
Специалист по технической поддержке,47145.0,Москва,2011-08-26T16:28:09+0400
Программист 1С,80000.0,Москва,2011-08-26T16:32:48+0400
Инженер отдела выпуска,35500.0,Санкт-Петербург,2011-10-03T11:38:11+0400
Системный администратор,47500.0,Москва,2011-10-18T11:01:13+0400
Ведущий программист 1с,90000.0,Москва,2011-08-26T16:43:55+0400
Специалист отдела связи,40000.0,Москва,2011-08-26T16:45:01+0400
Системный администратор,27500.0,Москва,2011-08-26T16:50:41+0400
Инженер,18500.0,Нижний Новгород,2011-08-26T16:57:02+0400
Системный администратор,55000.0,Москва,2011-08-26T16:59:16+0400
Веб-программист,30000.0,Санкт-Петербург,2011-08-26T17:03:58+0400
WEB-программист,35000.0,Санкт-Петербург,2011-08-26T17:12:03+0400
Специалист по работе с постоянными клиентами,41250.0,Климовск (Московская область),2011-08-26T17:14:47+0400
Специалист по работе с постоянными клиентами,36250.0,Королев,2011-08-26T17:15:28+0400
Специалист по работе с постоянными клиентами,36250.0,Мытищи,2011-08-26T17:15:46+0400
Специалист по работе с постоянными клиентами,36250.0,Юбилейный (Московская область),2011-08-26T17:16:07+0400
Специалист по работе с постоянными клиентами,36250.0,Щелково,2011-08-26T17:20:29+0400
Специалист по работе с постоянными клиентами,36250.0,Люберцы,2011-08-26T17:21:01+0400
Специалист по работе с постоянными клиентами,36250.0,Лыткарино,2011-08-26T17:21:43+0400
Специалист по работе с постоянными клиентами,36250.0,Жуковский,2011-08-26T17:22:07+0400
Специалист по работе с постоянными клиентами,36250.0,Подольск (Московская область),2011-08-26T17:22:31+0400
Программист - разработчик,60000.0,Москва,2011-08-26T17:25:29+0400
Программист,36000.0,Санкт-Петербург,2011-08-26T17:31:51+0400
Руководитель проектов по системам IP-телефонии,30000.0,Воронеж,2011-08-26T17:32:11+0400
Инженер по аудио и видео оборудованию,32500.0,Москва,2011-08-26T17:49:40+0400
Руководитель интернет-проектов,45000.0,Москва,2011-08-26T18:01:22+0400
Координатор отдела,35000.0,Москва,2011-09-20T16:16:16+0400
Программист PHP,65000.0,Москва,2011-08-26T18:03:10+0400
Программист JAVA,70000.0,Москва,2011-08-26T18:04:34+0400
Программист Flash,70000.0,Москва,2011-08-26T18:05:47+0400
Инженер сервисного отдела ИТ,29950.0,Москва,2011-09-05T10:48:17+0400
HTML-верстальщик/web-технолог,65000.0,Москва,2011-08-26T18:10:20+0400
Сервисный инженер,24000.0,Воронеж,2011-10-03T14:22:57+0400
Системный администратор,15000.0,Москва,2011-08-26T18:11:05+0400
Java программист,27500.0,Воронеж,2011-09-19T18:49:02+0400
Инженер отдела поддержки распределенной сети,42000.0,Москва,2011-08-26T18:15:51+0400
Инженер технической поддержки 2 линии,32600.0,Москва,2011-10-19T12:34:12+0400
Инженер-программист интерактивных медиа,52500.0,Санкт-Петербург,2011-08-26T18:23:11+0400
Технический писатель,42500.0,Санкт-Петербург,2011-08-26T18:25:46+0400
Инженер группы технической поддержки,28000.0,Санкт-Петербург,2011-08-26T18:30:09+0400
Инженер-программист в отдел АСУ (Crestron),42500.0,Санкт-Петербург,2011-08-26T18:31:15+0400
Инженер-конструктор,50000.0,Санкт-Петербург,2011-10-03T09:48:39+0400
ГИП в отдел системной интеграции / Главный инженер проекта,45000.0,Санкт-Петербург,2011-10-03T09:48:12+0400
Senior JavaScript developer,62500.0,Санкт-Петербург,2011-08-26T18:37:24+0400
Технический консультант отдела продаж,70000.0,Москва,2011-09-14T15:50:42+0400
Web Designer,55000.0,Санкт-Петербург,2011-08-26T18:40:52+0400
Специалист отдела снабжения,25000.0,Казань,2011-08-26T19:08:23+0400
Инженер-эксперт систем видеонаблюдения и СКУД,30000.0,Казань,2011-08-26T19:35:17+0400
Web-дизайнер / Арт-Директор,55000.0,Москва,2011-08-26T22:53:30+0400
Руководитель (менеджер web-проектов),50000.0,Москва,2011-08-26T23:04:36+0400
Менеджер по работе с клиентами,37500.0,Москва,2011-08-26T23:20:04+0400
Web-программист / php программист,55000.0,Москва,2011-08-26T23:24:11+0400
"Senior Software Developer, C++/iOS",82500.0,Санкт-Петербург,2011-08-27T02:24:06+0400
Системный инженер,35000.0,Санкт-Петербург,2011-08-27T03:18:04+0400
Помощник программиста,11000.0,Санкт-Петербург,2011-08-27T13:28:40+0400
SEO оптимизатор,22500.0,Казань,2011-08-27T13:54:31+0400
Инженер по производительности ПО (SPE),80000.0,Москва,2011-09-26T10:55:56+0400
Редактор сайта,22500.0,Новосибирск,2011-08-27T15:17:17+0400
Программист 1 С,35000.0,Казань,2011-08-27T17:25:46+0400
Руководитель Департамента разработок,125000.0,Москва,2011-08-27T20:28:25+0400
Web-программист,22500.0,Красноярск,2011-08-28T11:00:59+0400
Менеджер по продажам,77500.0,Москва,2011-10-11T17:47:26+0400
Программист PHP (Web-разработчик),90000.0,Москва,2011-08-28T17:20:33+0400
Менеджер по продаже рекламы в интернет-журнал,85000.0,Москва,2011-08-28T20:22:47+0400
PHP-программист,32500.0,Казань,2011-08-28T21:43:09+0400
HTML-верстальщик,20500.0,Казань,2011-08-28T21:44:53+0400
Контент-менеджер,21000.0,Казань,2011-08-28T21:46:24+0400
"SEO-Аналитик, оптимизатор",20000.0,Кстово,2011-08-28T23:53:59+0400
Web мастер (HTML верстальщик),20000.0,Бор,2011-08-29T00:11:23+0400
Специалист по привлечению корпоративных клиентов,30000.0,Саратов,2011-09-20T23:45:58+0400
Руководитель привлечения ключевых клиентов,45000.0,Саратов,2011-08-29T00:46:12+0400
Системный администратор (ИТ-специалист),35000.0,Москва,2011-08-29T01:55:56+0400
Программист-разработчик 1С,52500.0,Красноярск,2011-08-29T06:21:27+0400
Системный администратор,27500.0,Владивосток,2011-08-29T06:34:04+0400
Начальник сектора информационных технологий,26500.0,Новосибирск,2011-08-29T08:41:46+0400
Разработчик для платформы Android (Москва),87500.0,Москва,2011-11-21T12:28:24+0400
Разработчик для платформы iOS (Москва),87500.0,Москва,2011-12-16T16:17:42+0400
Разработчик для платформы Android (Иваново),55000.0,Иваново (Ивановская область),2011-08-29T08:53:05+0400
Программист,14500.0,Ростов-на-Дону,2011-08-29T09:05:06+0400
Разработчик для платформы iOS (Иваново),70000.0,Иваново (Ивановская область),2011-08-29T09:10:05+0400
Менеджер по продажам (техническая группа товаров),22500.0,Ростов-на-Дону,2011-09-13T09:22:49+0400
Lead Consultant / BI,90000.0,Санкт-Петербург,2011-10-28T10:41:05+0400
AX консультант,70000.0,Санкт-Петербург,2011-10-28T10:40:57+0400
Разработчик MS Dynamics AX (Axapta),65000.0,Санкт-Петербург,2011-10-28T10:40:38+0400
Коммерческий директор,45000.0,Кострома,2011-08-29T09:14:16+0400
IT менеджер,15000.0,Ростов-на-Дону,2011-08-29T09:16:12+0400
Специалист мобильного офиса,27500.0,Раменское,2011-08-29T09:16:13+0400
Специалист по работе с постоянными клиентами,41250.0,Климовск (Московская область),2011-08-29T09:17:50+0400
Специалист по работе с постоянными клиентами,36250.0,Королев,2011-08-29T09:19:04+0400
Специалист по продажам фиксированной связи,42500.0,Пушкино (Московская область),2011-08-29T09:19:17+0400
Специалист по работе с постоянными клиентами,36250.0,Мытищи,2011-08-29T09:19:55+0400
Специалист по работе с постоянными клиентами,36250.0,Юбилейный (Московская область),2011-08-29T09:20:43+0400
Специалист по работе с постоянными клиентами,36250.0,Щелково,2011-08-29T09:21:33+0400
Системный администратор,32500.0,Москва,2011-08-29T09:22:25+0400
Специалист по работе с постоянными клиентами,36250.0,Люберцы,2011-08-29T09:22:34+0400
Специалист по работе с постоянными клиентами,36250.0,Лыткарино,2011-08-29T09:22:59+0400
Специалист по работе с постоянными клиентами,36250.0,Жуковский,2011-08-29T09:23:49+0400
Специалист по работе с постоянными клиентами,36250.0,Подольск (Московская область),2011-08-29T09:24:13+0400
Специалист по продажам фиксированной связи,42500.0,Истра,2011-09-23T10:22:00+0400
Менеджер по продажам,47500.0,Москва,2011-10-05T09:53:01+0400
Программист-разработчик С++,30000.0,Нижний Новгород,2011-08-29T09:36:42+0400
Менеджер по маркетингу,15500.0,Набережные Челны,2011-08-29T09:42:46+0400
Программист,77500.0,Москва,2011-08-29T09:47:27+0400
Выездной специалист по обслуживанию ПК,16000.0,Новосибирск,2011-08-29T09:48:57+0400
Account Manager в интернет-студию,75000.0,Москва,2011-08-29T09:49:45+0400
Специалист IT,23150.0,Санкт-Петербург,2011-08-29T09:54:02+0400
Разработчик ABAP,140000.0,Москва,2011-08-29T09:56:11+0400
"Веб-программист/разработчик (web, php)",50000.0,Москва,2011-08-29T10:02:51+0400
Technical Leader,75000.0,Нижний Новгород,2011-08-29T10:25:42+0400
Администратор информационных систем,59000.0,Москва,2011-09-02T17:59:36+0400
Программист 1С,55000.0,Москва,2011-08-29T10:31:55+0400
Ведущий инженер связи,37500.0,Москва,2011-08-29T10:41:30+0400
Менеджер по продажам,40000.0,Санкт-Петербург,2011-10-13T15:13:46+0400
"Системный аналитик (банки, ценные бумаги)",75000.0,Санкт-Петербург,2011-12-30T13:13:10+0400
"Программист 1С 8.х УПП, ведущий специалист",42500.0,Томск,2011-10-03T06:36:55+0400
Программист C++/C#,80000.0,Москва,2011-08-29T11:02:57+0400
Инженер по сопровождению информационных систем,51425.0,Москва,2011-08-29T11:03:12+0400
Системный администратор,10000.0,Екатеринбург,2011-08-29T11:06:31+0400
Менеджер-администратор интернет-магазина,42500.0,Москва,2011-08-29T11:08:06+0400
Администратор ServiceDesk,37500.0,Краснодар,2011-11-16T09:37:35+0400
Младший системный администратор,40000.0,Москва,2011-09-28T11:51:29+0400
Программист 1С,95000.0,Москва,2011-08-29T11:21:03+0400
HTML/CSS/Javascript-верстальщик,30000.0,Новосибирск,2011-08-29T11:22:53+0400
Специалист службы технической поддержки,30000.0,Москва,2011-08-29T11:23:37+0400
Инженер-программист интерактивных медиа,52500.0,Санкт-Петербург,2011-09-13T09:52:29+0400
Технический писатель,42500.0,Санкт-Петербург,2011-09-13T09:52:39+0400
Аккаунт-менеджер (Руководитель интернет-проектов),34000.0,Тула,2011-08-29T11:28:45+0400
Web-программист,12500.0,Тольятти,2011-08-29T11:30:29+0400
Инженер-программист в отдел АСУ (Crestron),42500.0,Санкт-Петербург,2011-08-29T11:31:17+0400
Менеджер по продажам IT-услуг на базе IT-оборудования,60000.0,Москва,2011-10-19T12:43:16+0400
Веб-программист,60000.0,Калининград,2011-10-26T08:58:47+0400
Главный инженер проекта отдела системной интеграции / Главный инженер проекта,45000.0,Санкт-Петербург,2011-09-13T09:53:11+0400
Программист 1С,50000.0,Калининград,2011-10-26T08:59:13+0400
Сервис менеджер,60000.0,Москва,2011-08-29T11:36:49+0400
Инженер-конструктор,80000.0,Санкт-Петербург,2011-09-13T09:53:28+0400
Системный администратор,17500.0,Казань,2011-08-29T11:37:47+0400
Senior/Team Lead С++ Linux developer,70000.0,Санкт-Петербург,2011-08-29T11:40:03+0400
Менеджер по продажам,35000.0,Санкт-Петербург,2011-08-29T11:51:11+0400
Менеджер по маркетингу,60000.0,Москва,2011-12-02T12:36:59+0400
Программист 1С 8,115000.0,Москва,2011-10-12T11:14:08+0400
Системный администратор,30000.0,Иваново (Ивановская область),2011-09-28T09:35:27+0400
Менеджер сайта,17500.0,Москва,2011-08-29T12:07:00+0400
Программист 1С,65000.0,Санкт-Петербург,2011-08-29T12:07:33+0400
Системный администратор,50000.0,Москва,2011-08-29T12:10:10+0400
Инженер-электронщик,52500.0,Москва,2011-09-05T18:23:19+0400
Оператор ПК,21000.0,Москва,2011-09-02T15:59:26+0400
Программист 1С,37500.0,Ростов-на-Дону,2011-08-29T12:13:14+0400
Верстальщик,40000.0,Москва,2011-09-07T15:35:48+0400
Инженер эксплуатации сети передачи данных,25000.0,Иваново (Ивановская область),2011-09-28T09:36:07+0400
Системный инженер,40000.0,Московская область,2011-08-29T12:19:26+0400
Инженер-проектировщик слаботочных систем,50000.0,Москва,2011-08-29T12:32:50+0400
Специалист по работе с постоянными клиентами,36250.0,Люберцы,2011-08-29T12:38:46+0400
Специалист по работе с постоянными клиентами,36250.0,Лыткарино,2011-08-29T12:39:06+0400
Специалист по работе с постоянными клиентами,36250.0,Жуковский,2011-08-29T12:39:28+0400
С++ developer (математик),65000.0,Санкт-Петербург,2011-11-17T18:36:28+0400
Программист 1С,100000.0,Москва,2011-09-01T16:12:10+0400
Специалист по мониторингу,16500.0,Санкт-Петербург,2011-09-02T17:38:09+0400
Программист БД,35000.0,Казань,2011-08-29T12:58:02+0400
Менеджер по работе с партнерами,20000.0,Другие регионы,2011-09-24T10:12:46+0400
Менеджер по работе с партнерами,35000.0,Восточно-Центральный округ,2011-08-29T13:12:14+0400
HTML-верстальщик,35000.0,Санкт-Петербург,2011-08-29T13:16:43+0400
Менеджер отдела продаж,30000.0,Нижний Новгород,2011-10-27T10:56:46+0400
Программист-разработчик ASP.NET developer,75000.0,Москва,2011-08-29T13:26:09+0400
Руководитель проектов 1С,110000.0,Москва,2011-09-26T20:03:36+0400
Программист/дизайнер flash,29500.0,Ростов-на-Дону,2011-08-29T13:33:59+0400
Системотехник,7500.0,Новочеркасск,2011-08-29T13:34:28+0400
Инженер в отдел информационных технологий,27500.0,Москва,2011-09-21T18:33:44+0400
Программист по разработке ПО для Android,85000.0,Москва,2011-08-29T13:40:29+0400
Начальник отдела продаж,60000.0,Санкт-Петербург,2011-08-29T13:41:47+0400
Маркетолог-аналитик,50000.0,Санкт-Петербург,2011-08-29T13:43:42+0400
Менеджер по продажам (интернет реклама),65000.0,Санкт-Петербург,2011-08-29T13:44:10+0400
Java Web Developer,65000.0,Санкт-Петербург,2011-08-29T13:51:06+0400
Менеджер по работе с клиентами,40000.0,Москва,2011-08-29T14:02:27+0400
Инженер измеритель ( г. Казань),22500.0,Казань,2011-08-29T14:02:59+0400
Руководитель отдела планирования сети,37500.0,Казань,2011-08-29T14:05:30+0400
Database Developer (Oracle),72500.0,Санкт-Петербург,2011-09-26T12:04:35+0400
Senior System Administrator,80000.0,Санкт-Петербург,2011-09-16T16:05:40+0400
Системный администратор,22500.0,Ростов-на-Дону,2011-08-29T14:19:21+0400
Художник-дизайнер компьютерных игр,30000.0,Нижний Новгород,2011-11-09T15:11:21+0400
Веб - дизайнер,50000.0,Москва,2011-08-29T14:36:41+0400
Программист (PHP + MySQL),85000.0,Москва,2011-08-29T14:36:57+0400
Системный администратор,19500.0,Воронеж,2011-08-29T14:37:57+0400
Агент по продажам интернет населению,11000.0,Арзамас,2011-09-26T09:26:35+0400
Агент по продажам,9000.0,Дзержинск (Нижегородская область),2011-10-05T11:52:31+0400
Инженер-проектировщик,50000.0,Москва,2011-09-28T16:21:11+0400
Руководитель проектов 1С/Консультант-аналитик 1С,105000.0,Москва,2011-09-28T12:18:22+0400
Инженер VoIP сервисов,27500.0,Самара,2011-09-12T18:17:13+0400
Инженер по тестированию (автоматизация),30000.0,Санкт-Петербург,2011-08-29T15:12:42+0400
Специалист по HelpDesk,35000.0,Москва,2011-08-29T15:14:59+0400
Программист 1С,75000.0,Москва,2011-08-29T15:21:03+0400
Менеджер по работе с потенциальными клиентами,23000.0,Белгород,2011-08-29T15:21:11+0400
Менеджер по работе с партнёрами,27500.0,Санкт-Петербург,2011-10-27T09:50:20+0400
Java-разработчик,75000.0,Москва,2011-08-29T15:28:28+0400
Инженер группы паспортизации,30000.0,Москва,2011-10-10T09:00:27+0400
Менеджер по продажам,47500.0,Санкт-Петербург,2011-08-29T15:29:01+0400
Администратор Microsoft SQL,40000.0,Краснодар,2011-09-19T10:08:56+0400
Администратор сетевого оборудования Cisco,35000.0,Краснодар,2011-08-29T15:31:40+0400
Специалист справочно-информационного центра,20000.0,Москва,2011-08-29T15:35:36+0400
Разработчик .NET,40000.0,Казань,2011-10-31T09:28:46+0400
Программист,26000.0,Воронеж,2011-08-29T15:37:40+0400
Специалист Helpdesk,23500.0,Москва,2011-09-05T09:36:00+0400
Специалист ночной технической поддержки,20500.0,Москва,2011-08-29T15:39:47+0400
Системный администратор,37500.0,Санкт-Петербург,2011-08-29T15:44:04+0400
Ассистент обработчика данных/технического специалиста,27500.0,Москва,2011-08-29T15:48:18+0400
Инженер группы эксплуатации оборудования широкополосных каналов,34000.0,Москва,2011-10-03T09:09:37+0400
Менеджер по продажам (Орел),20000.0,Орел,2011-09-15T16:20:19+0400
Менеджер по техническому сопровождению клиентов,23500.0,Москва,2011-09-12T17:42:51+0400
Системный администратор,21500.0,Курск,2011-08-29T17:01:57+0400
Менеджер по продажам,27500.0,Кемерово,2011-08-29T16:00:52+0400
Системный администратор,22500.0,Санкт-Петербург,2011-08-29T16:06:38+0400
Менеджер по работе с клиентами (продажа услуг SEO),19000.0,Москва,2011-08-29T16:09:31+0400
Инженер-программист С++/С,50000.0,Москва,2011-09-26T11:09:30+0400
Инженер (отдел клиентской поддержки),75000.0,Санкт-Петербург,2011-09-16T12:01:04+0400
Системный администратор,35000.0,Москва,2011-09-02T17:39:14+0400
Ассистент менеджера по интернет-рекламе,30000.0,Москва,2011-09-01T19:44:38+0400
Ведущий разработчик .Net/C#,90000.0,Москва,2011-08-29T16:36:45+0400
Системный администратор,52500.0,Москва,2011-08-29T16:36:48+0400
Ведущий инженер-программист С++,92500.0,Санкт-Петербург,2011-08-29T16:37:16+0400
Разработчик Action Script 3/flash (Москва),80000.0,Москва,2011-10-21T11:56:18+0400
Ведущий менеджер группы технической поддержки,26000.0,Москва,2011-09-27T13:09:21+0400
Специалист по работе с информацией,22000.0,Москва,2011-09-15T13:29:32+0400
Специалист линии консультаций,45000.0,Москва,2011-09-13T10:56:35+0400
Инженер технической поддержки,28500.0,Санкт-Петербург,2011-08-29T16:52:06+0400
Менеджер по работе с клиентами (в хостинговую компанию),27500.0,Москва,2011-08-29T16:55:16+0400
Инженер по согласованию в сфере телекоммуникаций в Новосибирске,26000.0,Новосибирск,2011-09-22T10:49:51+0400
Инженер сервисного центра,40000.0,Москва,2011-09-19T17:41:10+0400
Системный администратор,22500.0,Нижний Новгород,2011-08-29T17:09:24+0400
Системный администратор,10000.0,Нижний Новгород,2011-08-29T17:11:40+0400
Программист 1С,35000.0,Уфа,2011-10-12T16:16:07+0400
Ведущий инженер сервисного отдела ИТ (SQL),50250.0,Москва,2011-09-05T10:47:29+0400
Ассистент менеджера по размещению наружной рекламы,20000.0,Москва,2011-10-25T12:35:29+0400
Инженер по ремонту ККТ,16000.0,Саратов,2011-08-29T17:16:57+0400
Специалист по работе с постоянными клиентами,36250.0,Люберцы,2011-08-29T17:24:50+0400
Специалист по работе с постоянными клиентами,36250.0,Лыткарино,2011-08-29T17:25:34+0400
Специалист по работе с постоянными клиентами,36250.0,Жуковский,2011-08-29T17:26:04+0400
Дизайнер,30000.0,Санкт-Петербург,2011-09-05T17:38:32+0400
Менеджер по продажам,16000.0,Уфа,2011-08-29T17:35:33+0400
Специалист-кабельщик,27500.0,Краснодар,2011-08-29T17:37:01+0400
Специалист-консультант 1С (Отдел сопровождения),70000.0,Москва,2011-02-11T17:05:03+0300
Программист ASP.NET,60000.0,Москва,2011-01-11T15:24:11+0300
Директор по продажам рекламы интернет проекта,150000.0,Москва,2011-01-24T12:40:04+0300
Администратор проекта,42500.0,Москва,2011-03-01T12:48:04+0300
Менеджер по работе с клиентами,40000.0,Санкт-Петербург,2011-01-24T16:15:24+0300
Программист С++,55000.0,Санкт-Петербург,2011-01-11T18:13:08+0300
Программист 1С,65000.0,Москва,2011-03-02T11:28:41+0300
Менеджер по продажам,75000.0,Москва,2011-05-24T15:20:50+0400
Менеджер по работе с ключевыми клиентами,65000.0,Москва,2011-06-02T12:06:23+0400
HTML верстальщик,38000.0,Москва,2011-05-24T15:25:13+0400
Тестировщик ПО,50000.0,Москва,2011-05-24T15:25:38+0400
Программист 1С,21500.0,Киров (Кировская область),2011-05-24T15:26:07+0400
Менеджер по работе с ключевыми клиентами,70000.0,Уфа,2011-06-10T08:14:26+0400
Специалист IT поддержки,18000.0,Воронеж,2011-06-20T09:48:51+0400
Инженер-программист C#,62500.0,Санкт-Петербург,2011-05-24T15:42:08+0400
Менеджер по продажам и маркетингу,65000.0,Москва,2011-07-13T13:57:13+0400
Оператор баз данных,25000.0,Санкт-Петербург,2011-05-30T09:42:37+0400
Оператор call-центра,22500.0,Москва,2011-07-25T12:00:13+0400
Программист 1С в группу развития бухгалтерских приложений Центра Информационных Технологий,35000.0,Москва,2011-05-24T16:06:52+0400
Ведущий разработчик .NET/C#,45000.0,Санкт-Петербург,2011-05-24T16:10:06+0400
Системный администратор,23000.0,Москва,2011-05-24T16:12:19+0400
Ведущий специалист отдела проектирования и разработки бизнес приложений,70000.0,Москва,2011-05-24T16:14:47+0400
Инженер по ремонту офисной техники,22500.0,Ростов-на-Дону,2011-07-11T23:11:17+0400
Торговый представитель,40000.0,Пушкино (Московская область),2011-05-24T16:22:23+0400
Торговый представитель,40000.0,Мытищи,2011-05-24T16:25:00+0400
Java Developer,60000.0,Санкт-Петербург,2011-06-30T23:30:55+0400
Web дизайнер,57500.0,Москва,2011-09-15T15:54:50+0400
Инженер-программист,90000.0,Москва,2011-07-19T14:44:07+0400
Flash-разработчик,80000.0,Москва,2011-06-21T11:03:14+0400
Системный администратор,22500.0,Москва,2011-05-30T09:17:34+0400
Специалист направления 1С 8,42500.0,Санкт-Петербург,2011-06-20T09:29:51+0400
QA Engineer,50000.0,Москва,2011-05-24T16:53:47+0400
Менеджер по организации конференций,60000.0,Москва,2011-05-24T16:55:34+0400
Тестировщик,37000.0,Москва,2011-05-24T17:00:16+0400
Программист Perl,80000.0,Москва,2011-05-24T17:01:13+0400
Руководитель группы тестирования,65000.0,Санкт-Петербург,2011-09-05T19:15:49+0400
IT-специалист,20000.0,Москва,2011-05-24T17:24:47+0400
Менеджер по работе с корпоративными клиентами,175000.0,Москва,2011-05-24T17:26:03+0400
Оператор-диспетчер (инженер),32500.0,Москва,2011-05-24T17:26:25+0400
Менеджер по продажам программного обеспечения,60000.0,Москва,2011-05-24T17:26:51+0400
Руководитель интернет-проектов (аккаунт-менеджер),34000.0,Тула,2011-05-24T17:29:55+0400
Оператор ПК,19500.0,Санкт-Петербург,2011-05-24T17:30:57+0400
"Технолог создания и наполнения электронного архива (Access, MS SQL)",30.0,Екатеринбург,2011-05-24T17:31:16+0400
Ведущий программист,65000.0,Москва,2011-06-07T11:45:57+0400
Помощник менеджера по закупкам компьютерной техники,32500.0,Москва,2011-05-24T17:33:30+0400
Web-программист (PHP+Javascript),60000.0,Москва,2011-05-24T17:36:10+0400
Deployment разработчик,80000.0,Москва,2011-05-24T17:37:07+0400
Руководитель филиала,45000.0,Краснодар,2011-05-24T17:38:20+0400
"Программист SQL, pascal и c++",50000.0,Москва,2011-05-24T17:47:45+0400
Программист / консультант,55000.0,Ростов-на-Дону,2011-05-24T17:49:51+0400
"Ведущий консультант-аналитик по направлению ""Страхование""",105000.0,Москва,2011-06-20T15:36:27+0400
WEB программист,40000.0,Москва,2011-06-14T10:09:51+0400
Технический писатель,45000.0,Москва,2011-06-22T10:10:54+0400
Программист,100000.0,Москва,2011-06-29T07:58:17+0400
Разработчик T-SQL,125000.0,Москва,2011-05-24T18:09:40+0400
Системный аналитик,80000.0,Москва,2011-05-24T18:11:52+0400
Менеджер по работе с клиентами,30000.0,Москва,2011-06-06T11:42:26+0400
Системный администратор,52500.0,Санкт-Петербург,2011-07-11T13:10:39+0400
Верстальщик / JS-программист,50000.0,Санкт-Петербург,2011-07-08T10:41:09+0400
Контент-менеджер,22500.0,Москва,2011-05-24T20:13:32+0400
Разработчик ASP.Net / Программист C#,70000.0,Москва,2011-05-24T21:17:59+0400
Junior Action Script 3 программист,20000.0,Воронеж,2011-05-25T01:04:46+0400
Action Script 3 программист,40000.0,Воронеж,2011-05-25T01:07:14+0400
Разработчик ПО,70000.0,Москва,2011-06-17T11:26:46+0400
Специалист по сопровождению банковского ПО,30000.0,Воронеж,2011-05-25T02:30:36+0400
Оператор call-центра,24500.0,Новосибирск,2011-07-20T06:12:01+0400
Программист,35000.0,Нижний Новгород,2011-05-25T08:10:02+0400
Монтажник ВОЛС,20000.0,Омск,2011-05-25T08:34:11+0400
Администратор сайта,25000.0,Екатеринбург,2011-06-01T07:31:36+0400
Специалист технической поддержки (VIP support) /Системный администратор,55000.0,Москва,2011-05-25T08:50:30+0400
Контент-менеджер интернет проектов,22500.0,Москва,2011-05-25T08:53:24+0400
Оператор группы технической поддержки,15750.0,Санкт-Петербург,2011-06-27T10:02:38+0400
Системный администратор,15000.0,Казань,2011-05-25T09:31:14+0400
Инженер-проектировщик систем безопасности,35000.0,Москва,2011-05-25T09:34:53+0400
Ведущий программист 1С,80000.0,Санкт-Петербург,2011-06-24T10:31:59+0400
Тестировщик 1С,35000.0,Москва,2011-05-25T10:00:53+0400
Специалист отдела расчетов и обслуживания абонентов (техническаяподдержка),14500.0,Волгоград,2011-06-14T10:05:11+0400
Программист 1С,27500.0,Екатеринбург,2011-05-25T10:22:25+0400
Администратор проектов,30000.0,Москва,2011-06-20T10:30:42+0400
"Администратор 1С, БОСС-Кадровик",62500.0,Москва,2011-08-01T14:29:49+0400
Инженер,32500.0,Ярославль,2011-05-25T10:33:09+0400
Менеджер службы клиентского сервиса,12000.0,Ярославль,2011-05-25T10:37:11+0400
Координатор проектов отдела информационных и коммуникационных технологий/ ICS Project coordinator,37000.0,Москва,2011-05-25T10:44:14+0400
Web-дизайнер (графический дизайнер),35000.0,Москва,2011-05-25T10:45:46+0400
Менеджер по продажам,16500.0,Чебоксары,2011-07-12T17:28:04+0400
Специалист 1С,35000.0,Москва,2011-06-20T10:25:06+0400
Аналитик информационных бизнес систем,38500.0,Тверь,2011-07-18T09:40:03+0400
Менеджер прямых продаж,14000.0,Чебоксары,2011-07-12T17:27:48+0400
PR-менеджер,70000.0,Москва,2011-05-25T10:57:10+0400
Системный администратор,27500.0,Москва,2011-05-25T11:08:13+0400
"Программист, анализ изображения (Computer Vision)",85000.0,Москва,2011-05-25T11:11:22+0400
Системный администратор,37500.0,Санкт-Петербург,2011-05-25T11:17:07+0400
Ассистент отдела маркетинга,32500.0,Москва,2011-05-25T11:18:28+0400
Менеджер по продвижению проекта,30000.0,Тольятти,2011-05-25T11:23:06+0400
Менеджер интернет-проектов,32500.0,Химки,2011-05-25T11:23:42+0400
Руководитель инженерно-технического отдела,65000.0,Москва,2011-05-25T11:27:32+0400
Тренинг-менеджер,20000.0,Чебоксары,2011-06-20T16:03:34+0400
Менеджер по продажам/закупкам,40000.0,Москва,2011-05-25T11:36:31+0400
Программист,40000.0,Красноярск,2011-05-25T11:36:46+0400
